review_index,path,filename,sha256,width,height,prior_disposition,disposition,decision_reason,app_question_id,app_quiz_asset
899,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Pulmonary-Ntm-Infection-Nodulobronchiectatic.jpg,Pulmonary-Ntm-Infection-Nodulobronchiectatic.jpg,90414fddf38a761a1691e754cddcb4282c3ceac63ef5c007aae47cacf8baf5d6,700,461,,ADDED_SCORED,A reproducible title-and-label crop preserves the complete CT and magnified inset needed to recognize branching centrilobular nodules.,q_9aebde0f198d,public/assets/images/quiz_b84cd04c5b5e45e0.png
900,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Pulmonary-Tuberculosis.png,Pulmonary-Tuberculosis.png,a88b557e5f8ba08b054a45b8dace8758871b5a21666baa1185dd00adbef36b6c,429,397,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
901,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Pulmonary-Vasculature-Endothelin-No-Prostacyclin-Pathways.png,Pulmonary-Vasculature-Endothelin-No-Prostacyclin-Pathways.png,1f06395728dc9ac5022a1a90c0b6278088075e86e2bfedbfbbae72098dd93758,1146,512,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
902,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Pulmonary-vs-Systemic-Blood-Flow-vs-Pao2.png,Pulmonary-vs-Systemic-Blood-Flow-vs-Pao2.png,0bfb671a5ee02619193ec01a1a51189540ca65be394d884f0bbe89e16d7db56b,1062,938,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
903,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Recombination.jpg,Recombination.jpg,f5342b7284155cf2415cf6a0460dc3c8f450c1022441933cb9c023e279612330,700,882,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
904,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory Distress Syndrome Part 1 of 3.jpg,Respiratory Distress Syndrome Part 1 of 3.jpg,4dd8f43db677444da4ad556ff76be81a4a85a6b6a0dba86aaadfc6594d637a7e,1023,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
905,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory Distress Syndrome Part 2 of 3.jpg,Respiratory Distress Syndrome Part 2 of 3.jpg,964d17ec3893b2d494656456124df1de6ae0e23b1563a9571efcf39625bcdfba,882,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
906,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory Distress Syndrome Part 3 of 3.jpg,Respiratory Distress Syndrome Part 3 of 3.jpg,07ace9ee01896d861c57361054532d4e46f6ece0c560d358e35168a39bfcb387,989,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
907,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory Syncytial Virus.jpg,Respiratory Syncytial Virus.jpg,7081813af035d4f7987854f3767bcb91835988b2a53e696e4d089a48026d5a06,1499,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
908,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory-Distress-Syndrome.jpg,Respiratory-Distress-Syndrome.jpg,a6905929b0badf642492786162d9f7338ea80d429ff46fec41278e3913c1eb18,700,390,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
909,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory-Histology-Overview-Notes.png,Respiratory-Histology-Overview-Notes.png,4b32af876a7890c4468cd0ed06bea2cf234adb3f8f97020449c07f380542b33f,2262,1214,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
910,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory-System-Function-Notes.png,Respiratory-System-Function-Notes.png,23d4b66047b9e7a24b361077c0994d188301b1b4ba456f8da59dd92cb1576d1a,2054,1198,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
911,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respiratory-Tract-Zones-Notes.png,Respiratory-Tract-Zones-Notes.png,8f2adaa796d3a60b77a7402024b40e71ca98943b632f33711ebfe685b028f2ed,1394,866,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
912,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Respirographic Patterns.png,Respirographic Patterns.png,550e8557f923352bfae590cd5604fc116e6272a9c64e2b6c56e597f893f73332,3600,2934,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
913,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Retropharyngeal-Abscess.jpg,Retropharyngeal-Abscess.jpg,bc566e33e86de86ef43c1332f8ba0420163132933a7414d4c2441d4dcbd208bf,700,626,,ADDED_SCORED,The diagnosis label is masked while the complete sagittal anatomy and highlighted posterior pharyngeal-space collection remain visible.,q_3de250d13643,public/assets/images/quiz_0b1d2983e43b4571.png
914,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Rheumatoid-Associated Interstitial Lung Disease (RA-ILD).jpg,Rheumatoid-Associated Interstitial Lung Disease (RA-ILD).jpg,d14a79d2b51eb9b4e2cae852c80d559f7fc4ddc3c5b399ba3aef4dfdbffffa81,512,512,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
915,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Rhinovirus.png,Rhinovirus.png,4cfeba38e50bad9a91923de4d4622a5f13858d300b1c23cdd6106c1451522b8f,1405,1120,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
916,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Rib-Fractures-and-Pneumothorax.jpg,Rib-Fractures-and-Pneumothorax.jpg,714ae6d6e4751d0dc8fa5c6f4c714dbe772423feab06e43470ffb1b5b8546774,700,372,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
917,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Right Lower Lobe Consolidation.jpg,Right Lower Lobe Consolidation.jpg,d3875dd89ab0f3729adc0f404b70d2b9b9ccb9e459b4349f8eba102adec8b72d,810,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
918,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Right Upper Lobe Lung Mass.jpg,Right Upper Lobe Lung Mass.jpg,140c1cce0ef39871febd967a4dacf8fdb4430be87f97b5f867ec9b595eeefef9,1246,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
919,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Risk Factors for Developing Pneumonia.png,Risk Factors for Developing Pneumonia.png,cfdc4e96e68836d99e3db87602cc882bbfdc40e4d8e14d47c7be83adee838512,1184,648,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
920,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/RNA Viruses.png,RNA Viruses.png,8b01edf653c9441faa94af36776bd6078a7294c8e5025ad17f75335e6f4e14ea,700,806,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
921,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Saddle Pulmonary Embolism.jpg,Saddle Pulmonary Embolism.jpg,dbc57bad07fb74ea15f47fdc5b8235e727cde6aa62c3f5034309639421bbb91a,1270,1000,,ADDED_SCORED,Complete axial CTPA image clearly localizes thrombus across the pulmonary-artery bifurcation and aligns with P26.,q_c5909e0f0017,public/assets/images/quiz_13665993c4fb4492.png
922,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Sarcoidosis CT.jpg,Sarcoidosis CT.jpg,7fed8a22b4d8523417c3a6916ee1b223c8434479a1fbc4158fa7efe0305b1eec,1158,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
923,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Sarcoidosis Fact Sheet.jpg,Sarcoidosis Fact Sheet.jpg,945bd7687464a8790ba080fe86a8950e794a79416a7fcba2f79a440e3707036f,1358,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
924,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Sarcoidosis with Mediastinal and Hilar Lymphadenopathy.png,Sarcoidosis with Mediastinal and Hilar Lymphadenopathy.png,91f717178ff0759ccd8cd11fa23946884590c145d320c4a16be6f9242a144577,596,692,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
925,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Sarcoidosis-Notes-and-Imaging.png,Sarcoidosis-Notes-and-Imaging.png,e4458224010de9142d5c4cf2d4f2e61dcfb0402a62844de4fb9d908a28d41bb1,1162,616,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
926,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Sarcoidosis.png,Sarcoidosis.png,8ced9daf1abdea01eb963430f857e4fac9c5fe1f4f83c03ad357d3a9ded74bc2,1500,786,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
927,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/SARS-Cov-2 Life Cycle.jpg,SARS-Cov-2 Life Cycle.jpg,3a60048934904f3ac986d5840c4f5a2f34a1d3bc4b488b8665831189f3484785,1599,879,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
928,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/SARS-CoV-2 Overview.png,SARS-CoV-2 Overview.png,0639f51585ec2314f4e3c768194d6c00748cbf9b0e81a6d698e5f48e30710223,1808,1266,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
929,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Scar Sarcoidosis.jpg,Scar Sarcoidosis.jpg,45d264892f6d5dbf9bf763ba89bab79f647e9e260df0d7223a4e0d462ccfeed4,1500,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
930,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Screenshot 2026-02-13 at 5.14.33 PM.png,Screenshot 2026-02-13 at 5.14.33 PM.png,61ffcc39e4c4cf1e36934a19c7602cbacc0af08f6fd723db45f0346f37cd9135,1200,718,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
931,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Segmented Virus Reassortment.jpg,Segmented Virus Reassortment.jpg,5dfb7016506e6fac2dbc544b8402ad63f0240aad906bfbf2ab0398b2adaddfcd,700,862,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
932,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicosis Chest.jpg,Silicosis Chest.jpg,1debca1c8bfe33464fca18deff73b291fc67f120579b169f4f5ac21d03d5cb21,991,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
933,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicosis Lateral.jpg,Silicosis Lateral.jpg,b61929eeb914b65cb31e7595fb1a21cb5c91bd4dab384385a8decbacf9c4ae8d,993,999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
934,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicosis X Ray.jpeg,Silicosis X Ray.jpeg,2fcc1506545f42888654aed09db49e9160d8f5512e9edf8cc2a1f9a22aec60c0,1481,1800,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
935,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicosis-Chronic.png,Silicosis-Chronic.png,79bf0bf26250d6fb575600340235a254b9e7e6688133ac7d2b73b35ae9b39704,672,383,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
936,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicosis.jpg,Silicosis.jpg,f927078dd9140f391efc61dc47bb1d12460d37a8d6a1592f666ef1d9e23372fc,1208,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
937,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Silicotic Nodule.jpg,Silicotic Nodule.jpg,ecefac22a797768fd84c54bec3e8d1923894937318bb20ecf4879492304981a3,1499,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
938,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Small Cell Lung Cancer.jpg,Small Cell Lung Cancer.jpg,83061f1db34aa2b9aa2b3298799ca9545369e4ab8494460baf6c8c586ba4a8b4,1324,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
939,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Small Cell Lung Carcinoma HE.jpg,Small Cell Lung Carcinoma HE.jpg,34f35d86069685e678b4953ea6df3cf0731d964058cb7f019c75895536478499,1576,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
940,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Small Cell Lung Carcinoma.jpg,Small Cell Lung Carcinoma.jpg,5dadf4a12960ec0e6128489519bc0e8f755420da7b819d7ad17ce81de80152cf,1241,999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
941,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Small Pulmonary Nodules.jpg,Small Pulmonary Nodules.jpg,5148f9ba3513f3c8e5f285e9855b987a06a7152c32b60e72f5743b94ab104d36,1146,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
942,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Small-Cell-Lung-Carcinoma.jpg,Small-Cell-Lung-Carcinoma.jpg,96242c83792056e53a7bce15c320d82273e97f98b38085568b661b16a88a2bcd,700,704,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
943,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Spectrum of Pulmonary Aspergillosis.png,Spectrum of Pulmonary Aspergillosis.png,20f741a7a943e87d4ae4aec8259d98b65b7221e9bff725562f2a4873cdbdfbdd,906,688,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
944,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Spectrum-of-Pulmonary-Aspergillosis.jpg,Spectrum-of-Pulmonary-Aspergillosis.jpg,fd23bb61f4bf98f298f8f492a213d3233510f8751c38ec6fc64a237b30d1c6e5,700,592,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
945,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Spiculated Lung Mass 2.jpg,Spiculated Lung Mass 2.jpg,846a31dbb1102d03e1ea8fdc3340cde77d81ead28b135473c3ffcfac51d2383d,1216,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
946,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Split-Pleura Sign.jpg,Split-Pleura Sign.jpg,2ba76faeb866943c10e2ac5edfd14a4938edcdf53ac4b5b36c45954e3a96c9cb,1289,1000,,ADDED_SCORED,Complete contrast-enhanced CT makes separation of the enhancing pleural layers by a lentiform collection visually decisive.,q_f2d764e078f0,public/assets/images/quiz_5ebbdc32af5c9d46.png
947,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Squamous Cell Carcinoma of the Lung.jpg,Squamous Cell Carcinoma of the Lung.jpg,3dbfad71e3d147fd3a226461ae2bd39e38dea15eac9f5646194aac90ba7b93f9,1546,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
948,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Squamous-Cell-Lung-Carcinoma.jpg,Squamous-Cell-Lung-Carcinoma.jpg,7d4b3c721b0fccd5ec65eddf236c8eb12b249a87b48a39473fef9a007590214f,700,498,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
949,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Stages of Pulmonary Tuberculosis.jpg,Stages of Pulmonary Tuberculosis.jpg,7dddaa95d4c2eac98453a631d3897d6beeee32892d7b58063db331970fdf834a,1600,862,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
950,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Stages-of-Lung-Development.png,Stages-of-Lung-Development.png,6a25cf3ce3432f0b04957f1ebbd881b3fde206e0ee771c2e6d21d699d28b95e2,1430,742,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
951,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Staph Aureus.jpg,Staph Aureus.jpg,03efdfb1fc9a94076c288e68545cfe3e8124435955d626947ddce2e9f5075ea0,540,556,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
952,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Staphylococcus Aureus (S. Aureus).jpg,Staphylococcus Aureus (S. Aureus).jpg,e9539e26f564e9bfc2a979835e13ff93958969ea51fc8f670708c9f0bc2d863b,1313,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
953,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Staphylococcus Aureus Overview.png,Staphylococcus Aureus Overview.png,d43c60ac1cec9c287d5428e8b9d72f20776e90d8ffacaecde9914e4a0acbf7bd,896,876,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
954,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Static Pressure-Volume Curve.jpg,Static Pressure-Volume Curve.jpg,e7338542b754d8f32353e19fea69022927510ee72e20cea734c15f414c7e1eb5,1430,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
955,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Steeple Sign.jpg,Steeple Sign.jpg,2ec7397c1ac44b859b0fbd0f1e82b477dd7af52fb8d6fa45456353f44e5cddf3,993,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
956,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Step Pneumo.png,Step Pneumo.png,f2d8e6cadf202eb0676bfdc357e9fd0a34ce47142aff6dcdd0cfaf7a1e3c6dc2,1448,1086,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
957,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Strawberry Tongue.jpg,Strawberry Tongue.jpg,5d5d5ffb6cb4c5134e5a9c8f193ccd37f9eeed496d8efef9e3afe825b7a2c469,1102,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
958,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Strep ID.jpg,Strep ID.jpg,a216479fd99a842dcfa923ed7382fdc0dc58e73ab196ab22bd0ec5ac6463dbb7,700,688,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
959,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Streptococcus Pneumoniae (Pneumococci).jpg,Streptococcus Pneumoniae (Pneumococci).jpg,d2d9daf6d80ec4631b7abc27d100380769de24b4b16fd2b9a9d2ebc30e428130,1433,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
